order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date
0a5d7e24850c68bf00d39bd62a9a45ee,1966bcc7091bfb3c656d15de1f2fec01,delivered,2016-10-09 11:43:43,2016-10-28 06:07:44,2016-12-06 00:00:00
80606b26965c5ed21e85a085e0667b63,33d806c441a4bc19a00471b97edb3f14,delivered,2016-10-04 11:03:14,2016-11-17 19:14:41,2016-12-08 00:00:00
555761ab2426364f42e9e018047df4e0,1690401c1e48c9526a79e72ba8c069a2,delivered,2016-10-07 14:42:24,2016-10-31 10:44:43,2016-12-05 00:00:00
cf47ad2fb60cae3f74b943646f685c94,053716fea805d6b29d6f8b6113fefe4d,delivered,2016-10-05 20:09:05,2016-10-24 18:11:32,2016-12-09 00:00:00
2c45c33d2f9cb8ff8b1c86cc28c11c30,674726e22be3793ff1ca03835381d770,canceled,2016-10-09 15:39:56,2016-11-09 14:53:50,2016-12-08 00:00:00
d263c89354a73314488491185858af42,4e0d465bf7a56e22b91d75f01e5c8b0e,delivered,2016-10-10 04:49:29,2016-10-18 06:03:07,2016-11-30 00:00:00
ac2b7c522d811acba0aa270ed3e112e4,1bee76a927995b16bc122faaa93899d2,delivered,2016-10-05 15:08:00,2016-10-13 15:44:27,2016-11-29 00:00:00
8c72f52f7655510c1ec81f3b9019c638,393d64cafa977bd5aeeb4724bdf29d03,delivered,2016-10-09 22:44:21,2016-10-17 12:03:34,2016-12-02 00:00:00
e9555dc20eba7e4e62210df1f438ea00,a69ec5f1dbf0907aecdb6eb748f70036,delivered,2016-10-08 11:33:25,2016-10-15 13:19:54,2016-12-06 00:00:00
34c718970b33419ed6d537a90366231b,24c75f9811e066333bad50ce22419e1c,delivered,2016-10-05 08:41:18,2016-10-31 21:41:26,2016-11-29 00:00:00
2f9d4ee8ca77fe0951ebfe9064cad953,2d2037b93b52f5a7ac9e286e8bd69d15,delivered,2016-10-09 23:38:19,2016-10-29 06:53:49,2016-11-30 00:00:00
2e7a8482f6fb09756ca50c10d7bfc047,08c5351a6aca1c1589a38f244edeee9d,shipped,2016-09-04 21:15:19,NaN,2016-10-20 00:00:00
5cb8558cbb7c0c2f00f43468579d3e3c,2ff5a6455514da421bd25d6e4ceb1d12,shipped,2016-10-04 15:02:37,NaN,2016-12-02 00:00:00
2e32dea8a4d1ae5499a67674b387bc6a,9785bdb5fcba28eacc5e1dec628fe07a,delivered,2016-10-06 02:53:39,2016-10-27 14:02:34,2016-11-28 00:00:00
2fd1c83dd4714cf3cf796fffb6c8de62,7f51c513004ef3f35e834c142f286778,unavailable,2016-10-05 17:21:29,NaN,2016-11-29 00:00:00
0a0837a5eee9e7a9ce2b1fa831944d27,21f1477f3d02e7fd1ba28dc6c596dc17,delivered,2016-10-04 09:06:10,2016-10-22 14:51:18,2016-11-24 00:00:00
e90f9a57c17a06b37c5830a2ab1bd209,c5ad44e41c6bb1195a7cbe476af25449,delivered,2016-10-07 08:28:42,2016-10-15 04:17:21,2016-12-07 00:00:00
2e8e21db96a8ab922e51cd297678c6b2,09321f51c8b1b174dac932353c44a386,delivered,2016-10-09 12:13:58,2016-10-28 14:11:47,2016-12-02 00:00:00
b44d71edad65f41824d2e177470ef8f6,1450ddb1608a577774a00883141be98e,delivered,2016-10-10 15:23:51,2016-10-24 18:02:55,2016-11-30 00:00:00
a8846701b9f3e21e64c9062ed3f4dfd7,264962f8c8f5289ab19f1275c25b321d,delivered,2016-10-07 11:33:35,2016-10-14 12:15:24,2016-12-05 00:00:00
ce9840efc17fbec501472f7c784be1bf,0b171140ee2baf7b6039c45ee04d8abf,delivered,2016-10-06 23:21:10,2016-10-24 16:25:50,2016-11-30 00:00:00
1b2d622f7ebb8e65f7de3e389f052540,0dc0162bbe9965694a426d8c6f1a56fb,delivered,2016-10-06 11:05:43,2016-10-27 08:14:36,2016-11-28 00:00:00
a6475bb7a50387e3c665534e15bd40ac,010ac941a52f7717d87471a7da831cd0,invoiced,2016-10-04 16:28:25,NaN,2016-11-28 00:00:00
8b160e3e272dcca4665850aae31ae6fd,b04387f66716ae227cca39f8ad86ddf9,delivered,2016-10-08 22:41:36,2016-10-26 15:55:42,2016-11-30 00:00:00
83812118bb682267a9880ea1b261ac4b,2a4724a4320ba30b69c549ff4c32e2d0,delivered,2016-10-04 15:07:21,2016-10-31 21:57:07,2016-12-08 00:00:00
5bda3e4d7080c484cd646a53165a7892,0863ec11de6ce167e48d77313f91d83b,delivered,2016-10-07 21:30:12,2016-11-16 23:47:37,2016-11-29 00:00:00
be5bc2f0da14d8071e2d45451ad119d9,287d466084573ecace619577f69640b2,delivered,2016-10-03 16:56:50,2016-10-27 18:19:38,2016-11-07 00:00:00
11837ac14fcdfb163c0b78d91be89498,3779bc83dd081d3bbaca961b1239d1c9,delivered,2016-10-06 13:39:20,2016-11-16 10:54:00,2016-12-02 00:00:00
119d2d80c921d5b4806a1b19b4e8c531,134a1bdf2deb906cf9e47363d42a8ff5,delivered,2016-10-07 19:02:48,2016-10-14 19:29:13,2016-12-01 00:00:00
39d0be719247e3b3a38846ba810197ea,0f51eea87ae9e277d0f099d51637772d,delivered,2016-10-04 16:02:18,2016-11-07 16:55:57,2016-12-12 00:00:00
552e0a8dae101e32155120202f427b71,d1167e026b86aff77a4599738bf972dd,canceled,2016-10-09 11:23:21,NaN,2016-12-12 00:00:00
3b2ca3293a7ce539ea2379d704fa37ce,06a70917afd2dcd59396e1eac836c646,delivered,2016-10-05 12:44:09,2016-11-17 19:53:49,2016-11-25 00:00:00
e439ced3d48f1a77f6ecc029cc946a6f,163d02fbf4c0a8c056d41c7a0862f596,delivered,2016-10-07 22:35:59,2016-10-25 21:15:45,2016-12-01 00:00:00
18dad78c0f87f4c45ef196daeaa3ffbb,32a079c19bb9adf352e0e93c4fb9bd40,delivered,2016-10-05 08:01:47,2016-10-17 16:47:46,2016-11-29 00:00:00
1dd1d53c1ea5df0ef093bf150807315f,1d6ed38c8b6ab482c59215aac29ed59f,delivered,2016-10-07 10:44:21,2016-10-31 12:13:44,2016-12-01 00:00:00
f688669f48063536e082bb32d634cd46,85442da9cbd169529443a1d088a56346,delivered,2016-10-07 10:28:56,2016-10-20 20:33:27,2016-11-29 00:00:00
8c78d01de3a9009e23d6877a7cc9be20,6cd7106899e59a1fbd0622d5f1efedf4,delivered,2016-10-08 15:36:50,2016-10-25 17:51:46,2016-11-30 00:00:00
bd50a7fe9fd97ea4b7663031a319e150,0975c3cf2e418ebfa5d1191a2dffd59d,delivered,2016-12-23 23:16:47,2016-12-28 15:54:44,2017-01-19 00:00:00
60762802b48bb6d256d55b013d115013,01be2c0c2d55c597b5ec011e26e4b0d1,delivered,2016-10-04 14:49:13,2016-10-31 23:13:42,2016-11-24 00:00:00
dc5f6cd4492bbffe5bcda9b87856c9a5,2ebf822bbf33241c7bffb42235519f92,delivered,2016-10-05 13:12:43,2016-10-27 12:33:29,2016-11-29 00:00:00
f205336be829af209878b6339cf02c7e,2aba5a3c63d560154bc75ce4f52ee553,delivered,2016-10-06 09:59:13,2016-10-27 17:55:56,2016-11-30 00:00:00
02a0eb7c22b0616c767a45954a2a28f6,0aad653c95d2d993aebe800c60a35558,invoiced,2016-10-09 10:34:58,NaN,2016-12-12 00:00:00
5da2004d85f2828349d887c989da2adc,0e7dc1a303c6c24a96103b216d443185,delivered,2016-10-05 20:20:59,2016-11-26 08:16:49,2016-11-29 00:00:00
edb2a55c055efbb898171ec9fd840ab9,193fc54759c7948c87e0795ada003c69,invoiced,2016-10-06 16:34:16,NaN,2016-11-28 00:00:00
719628a909505f12f342015fd53a8d43,220504d6aa9c2b1de671c7a3c487a537,delivered,2016-10-05 14:49:49,2016-10-18 19:17:36,2016-11-25 00:00:00
45ec58d30f2023e4dac16d956a657ddd,0767440fcb6f6ca85a6d50c8f633ed51,delivered,2016-10-10 10:28:51,2016-10-27 17:32:07,2016-11-30 00:00:00
b330d4bdde86ff11a726ee57dd2a7d75,0fb5021bb0f0d46a5a11c1a668931be1,delivered,2016-10-05 22:24:40,2016-10-17 19:31:23,2016-11-25 00:00:00
96123b9ae5a9cdfd4efe5fe402a94675,35066f8de10e6dd4bf75b093694e2770,delivered,2016-10-07 16:50:52,2016-10-27 10:07:30,2016-12-05 00:00:00
35b8e54d765e6b217e2dc5ab34f6b323,1aaa5eaa9dd9bafb385aadc1930ef8e4,invoiced,2016-10-06 12:23:07,NaN,2016-11-30 00:00:00
5226f1a731e8a1215da5e1bea64e2130,31dd6b1c9b6c27e774c03bd264a29bf1,canceled,2016-10-10 09:51:13,NaN,2016-11-18 00:00:00
1ebeec1bb9ce388ee2e00d401058ca8b,21e11bcb4f1fee9d56abf583189acfa1,delivered,2016-10-09 22:36:49,2016-10-15 05:02:16,2016-12-02 00:00:00
27c7c6aa7b6f3de99d2a3a64674d296f,04f257b05acbafc20d4886c8b12d0244,delivered,2016-10-05 22:53:45,2016-10-18 20:14:38,2016-12-01 00:00:00
bcbc0973414b1dd97555e6f8e9713cfa,3f6f000d5b0a959f38481fad4ab7cac2,delivered,2016-10-04 23:59:01,2016-10-16 10:41:50,2016-11-28 00:00:00
d3a84031db6c5de813d5a3a3489712ca,a5bda6def3f77258ca2027b7d4a384e9,delivered,2016-10-09 23:25:13,2016-10-14 11:03:10,2016-11-30 00:00:00
46046adea0e222a29259bad3d922fee8,0f1136795aeced1e4e1eda78813a535d,delivered,2016-10-04 10:41:17,2016-10-24 16:29:32,2016-11-28 00:00:00
1612081119e8f23745698ad3367cc14b,243b40772b00e4ba69a769305b7deb72,unavailable,2016-10-05 18:06:48,NaN,2016-11-17 00:00:00
1aecadf4362edaca7fa033e882076c8d,1358c61e82221ecc4d165d21123eb23d,canceled,2016-10-04 10:05:45,NaN,2016-11-24 00:00:00
05c7d88e9c05e1fa1428f1ff2dcc29da,0f75bccc040aa9f03477f4fe05c62433,delivered,2016-10-07 02:41:42,2016-11-03 09:13:52,2016-11-29 00:00:00
bfbd0f9bdef84302105ad712db648a6c,86dc2ffce2dfff336de2f386a786e574,delivered,2016-09-15 12:16:38,2016-11-09 07:47:38,2016-10-04 00:00:00
e5fa5a7210941f7d56d0208e4e071d35,1f29853d60df493b26e7ba886879afd3,canceled,2016-09-05 00:15:34,NaN,2016-10-28 00:00:00
6eb51c1c9c69f78ea9fd4665fb98b7d2,08a761b27ad72e5fa65e351ca23bb2f5,delivered,2016-10-04 16:40:07,2016-10-13 15:56:11,2016-11-24 00:00:00
1ff217aa612f6cd7c4255c9bfe931c8b,04c6e463d6568c157c2b96e5a4e34a23,delivered,2016-10-04 09:16:33,2016-10-24 16:33:45,2016-11-24 00:00:00
b582532527260a8be949eac9f4d0ccff,b49786f49847d2fecf5ba2d455321642,delivered,2016-10-08 14:31:26,2016-10-24 05:05:30,2016-12-14 00:00:00
5c5c9fde60ffb741545cf2608e8c12ca,ef5c01ebdd912188ba1f81f4a6b9a902,delivered,2016-10-09 23:55:30,2016-10-19 11:47:52,2016-12-02 00:00:00
4fb7f38042d214ada4d81cc23d228cc8,d3fcc52e324c3c31feadab1600cee977,delivered,2016-10-10 00:01:50,2016-11-16 17:17:53,2016-12-14 00:00:00
c549f0d88f33bfe43351b893f1fb55ac,1809b56e12fc169272b817677c509ddf,canceled,2016-10-06 13:21:05,NaN,2016-11-16 00:00:00
c98b0fbac2717f072d5089e8af088304,1c1e931635c21508c29086be9de9aada,delivered,2016-10-08 18:45:34,2016-10-16 14:57:02,2016-11-30 00:00:00
6335afd8e6b7eb0ebc8bb71ea0008f6f,bd17260667bf9ba6fc98095baadc4d8c,delivered,2016-10-08 02:18:43,2016-10-17 12:03:07,2016-11-30 00:00:00
2ce9683175cdab7d1c95bcbb3e36f478,339db63dd455ed856b62804c7f4d3a7f,invoiced,2016-10-05 21:03:33,NaN,2016-11-25 00:00:00
0ca768c507d1fc3c61bd950bb1c5231a,623795ecd2f7580e1460a1af8f4b8f53,delivered,2016-10-10 15:20:14,2016-11-07 14:51:45,2016-12-06 00:00:00
59fa27082bb77c5dbd8a6568f3b34380,1013b3cb87e89aa951b7f556f8c26d33,delivered,2016-10-06 11:32:00,2016-11-01 15:04:41,2016-11-28 00:00:00
c78634fb21ecbb54b2b2498a660082ac,7c72a0cfc64d38509b262a4e85c84d9a,delivered,2016-10-07 16:56:35,2016-10-26 15:27:35,2016-11-29 00:00:00
df30f88407baa98218b16abe7032899a,1a6829104b045d6b112f944fda049193,delivered,2016-10-08 11:50:02,2016-10-15 13:22:13,2016-12-06 00:00:00
f9c44da06151c190a9a6c9c712873d10,070db51ef1d6a1bd858c21b03de83e66,delivered,2016-10-08 22:11:57,2016-10-15 15:09:06,2016-11-30 00:00:00
3f72d2b757e725cd48a4726f831c7789,a9568489e5db4fb0153e27a71f4bc3f5,delivered,2016-10-04 13:15:46,2016-10-17 11:25:59,2016-11-28 00:00:00
22613579f7d11cc59c4347526fc3c79e,1e230d328938b07141e28583f50af1af,delivered,2016-10-04 13:45:08,2016-10-18 22:35:47,2016-11-28 00:00:00
67418605ab8f9414a2e238bbcdde1312,2ea63b3fd878c5c4d6cfa15af36f9298,delivered,2016-10-08 14:48:08,2016-10-15 18:34:07,2016-11-30 00:00:00
d2d67121a09535b3a7b6a000e58d8625,c512d7bc9c2e0fcd3f3d38c15206b052,delivered,2016-10-04 22:15:11,2016-10-13 16:00:43,2016-11-24 00:00:00
517e0a52c193102990befc46a5c5245a,07ea600bb145c172bb93190abb2081b9,delivered,2016-10-06 22:34:03,2016-10-18 20:23:49,2016-11-28 00:00:00
9d664ec86be69d869bb6870294c4fdd8,0a9ee4d9030acbe428769c79d0c4da69,delivered,2016-10-08 15:02:10,2016-10-31 11:35:45,2016-12-12 00:00:00
cda873529ca7ab71f677d5ec11a40304,2efa8d107eb5b62a6506419325b8fc28,shipped,2016-10-05 16:57:30,NaN,2016-12-01 00:00:00
1b122a7be89622f672bb41380a83b69f,20efb5c040966aba7e0300047a229831,delivered,2016-10-08 21:37:30,2016-10-15 22:02:14,2016-11-30 00:00:00
799dc0fd216e2a8e571a2684ddb6f940,12ca54ef905df73b98dcf7ccb0b92d92,canceled,2016-10-05 22:49:57,NaN,2016-12-23 00:00:00
8beb59392e21af5eb9547ae1a9938d06,f40e11fcab48bea5f847eff467a841a0,canceled,2016-10-08 20:17:50,2016-10-19 18:47:43,2016-11-30 00:00:00
36989eb07a0de2d3d3129eea35553875,aadd27185177fc7ac9b364898ac09343,delivered,2016-10-04 13:11:29,2016-10-11 13:46:32,2016-12-06 00:00:00
03ffce741877a000ca0fb3520673d4c4,2153cb587e3b6aad494beb2b208e10fc,delivered,2016-10-05 15:17:57,2016-10-25 20:28:33,2016-12-09 00:00:00
966f96af9d189dc428ff04ebbca821b8,15f4d0b2acbd4c1deb4d62a8111fc846,canceled,2016-10-04 20:41:45,NaN,2016-11-24 00:00:00
b04bd4e0a1a21fef81b1f24f6fb81c08,1034e43292e5dc5fe15729172cfb435e,delivered,2016-10-10 18:05:54,2016-10-21 10:31:00,2016-11-30 00:00:00
ef1b29b591d31d57c0d7337460dd83c9,108d8cbbb30750cf961bf635011d9552,delivered,2016-10-03 22:51:30,2016-11-01 15:14:45,2016-11-25 00:00:00
f001655c8c646cd1b5185bbc2e7534f3,11a09dab519948f22f19b265239ff687,delivered,2016-10-04 23:45:54,2016-10-24 16:25:22,2016-11-28 00:00:00
98beb6d036255a151fd6d5000ad66da8,31ec530ca6c36d8cd17146241c119887,delivered,2016-10-07 14:42:07,2016-10-18 05:56:37,2016-12-01 00:00:00
4551b488487e6cfa31f9e35073d3c5d4,0d085f8ec7d2e0ab26856ca2a14955f2,canceled,2016-10-09 12:43:21,NaN,2016-12-06 00:00:00
809a282bbd5dbcabb6f2f724fca862ec,016784346c1119828280815c2c6dda98,canceled,2016-09-13 15:24:19,NaN,2016-09-30 00:00:00
de1404a068c6c8c909897886a314bad7,2ca947be2dbb0219314e655f888bd799,delivered,2016-10-04 15:12:18,2016-10-24 20:35:44,2016-12-16 00:00:00
51725d3e4bdfc97e28b40543310da8a3,a0f95ab56c6d3a5ba0036b7fdfeda07f,delivered,2016-10-04 15:02:53,2016-10-26 13:21:41,2016-11-28 00:00:00
2276cb38c742033aac3f4a4d67b57ab3,1e4943bca6e827e979f0bf51fcbc2853,delivered,2016-10-06 17:42:49,2016-10-31 11:38:48,2016-11-30 00:00:00
c776863a93dc0740c6e7d78104b21413,1710b798ebdc5db6665c815b90a64999,delivered,2016-10-10 15:01:27,2016-12-14 08:03:48,2016-12-14 00:00:00
1970f2fb4b83ff962a75b064abc37f4c,09fef67c127958d557d5fae582d5091f,delivered,2016-10-06 07:53:10,2016-10-28 10:24:36,2016-11-30 00:00:00
e04f1da1f48bf2bbffcf57b9824f76e1,0c6e1c99ede0af1d66df832917e4d7bd,invoiced,2016-10-05 13:22:20,NaN,2016-11-29 00:00:00
3f913d30288c117e41ffe5cc74743dc9,29fe12563a56d3735707d3faed2c7292,shipped,2016-10-05 14:36:55,NaN,2016-11-29 00:00:00
d2292ff2201e74c5db154d1b7ae68cbb,1c583bfe596440a9292e2733a2cfe1c8,delivered,2016-10-04 16:05:29,2016-11-03 10:08:51,2016-11-24 00:00:00
032cf17f7a713287e46999fddea6051b,23a74d590627edc3207d90d96ec739a6,canceled,2016-10-07 12:21:07,NaN,2016-11-17 00:00:00
2fbb05b3ee700e1897b9fa501e416005,37a308b06e1cbc45c2c6a36fe586248d,delivered,2016-10-10 15:37:12,2016-10-25 20:11:24,2016-12-16 00:00:00
6e0d2539e48e84296bae6290de41058c,1fc56719b52f82c03caddc5faf531fbb,delivered,2016-10-04 19:41:52,2016-11-17 09:23:50,2016-11-30 00:00:00
640aef9709beda161ca0b5af58ac437c,2e4bda9c3b716e596451491497474dd3,delivered,2016-10-07 10:57:46,2016-10-27 12:41:31,2016-12-01 00:00:00
95d31d53ccc53bca2c13fcd535d67526,345243f3e37e32114d9cf17eb7a11c29,delivered,2016-10-07 14:40:45,2016-10-18 01:37:54,2016-12-05 00:00:00
63638a6806d67773f3adba8534553fff,16e14c1e6e050fe6730c961ff638ca23,delivered,2016-10-04 13:22:56,2016-11-25 13:17:37,2016-11-28 00:00:00
f7310018040436b01ab03f81b301b5de,efec125e0fd56164c37c9f1e1c804cd7,delivered,2016-10-07 11:20:34,2016-10-14 12:14:57,2016-11-29 00:00:00
04bc36cd51141e11c2cbbd188b6e47ca,12fd2740039676063a874b9567dfa651,delivered,2016-10-08 20:28:48,2016-10-16 15:35:21,2016-12-02 00:00:00
02190241f7190a1f3c7e0df95a749c6a,55c9044401ffab0c717f24405e2e042f,delivered,2016-10-07 10:52:22,2016-10-27 09:37:52,2016-11-29 00:00:00
96caf486ad384c707d860dbb4e519794,33552c5bee8385e905e8fee139427525,delivered,2016-10-10 10:20:13,2016-10-18 09:57:48,2016-12-02 00:00:00
bc0e0c28cbe995798d3afb7c7c75d269,24c42cb910c9de559ca201a43570a3f1,delivered,2016-10-08 01:28:14,2016-10-17 18:39:46,2016-12-02 00:00:00
0d9664d8da1dc4337269071b39e19423,cc2e48332039640e42842bdcd64fe4e2,delivered,2016-10-06 22:00:27,2016-10-27 13:36:27,2016-11-30 00:00:00
9315757eaf0e782619bed131508dbddb,2fd2dd64c8580ed8cfcb6cf39de52576,delivered,2016-10-07 09:41:02,2016-11-07 08:45:43,2016-11-29 00:00:00
ed90ba41c41da31da8e891ff43a584d1,21866995bb1dd2c15eea9269bfa0a8dd,delivered,2016-10-06 16:43:26,2016-10-14 15:59:10,2016-11-28 00:00:00
f31853a4f30d4851c847e4494663e749,cb26bdd25f8d8602f3b90e6a0c291ba0,delivered,2016-10-06 12:21:47,2016-10-24 20:55:37,2016-11-30 00:00:00
fbbc9a4fa88f1ccd651790df665b3e57,27a1881f4dd60525c887d0fc446513c3,delivered,2016-10-04 13:30:13,2016-10-28 17:05:47,2016-12-02 00:00:00
b533dea24ada4dc5c1a9041d25d7c812,31be798fe24a0cae8ce9a780b53d9757,delivered,2016-10-08 21:12:48,2016-10-28 16:31:34,2016-12-02 00:00:00
b0cfee6ce5503781be6004e0e31e4309,0af90dc6248673cdc112c7ce66a7372c,delivered,2016-10-04 18:07:24,2016-11-29 15:23:44,2016-11-28 00:00:00
95e01270fcbae9863423400103359279,323a3f2d3b2d3413da554ffd9e722d5d,delivered,2016-10-04 18:52:56,2016-11-04 17:54:00,2016-11-24 00:00:00
acf83f0e8fb878cb25197344426ed10b,b695437f3c8fa38c0ba037c7e13786c1,delivered,2016-10-05 09:46:43,2016-10-14 02:49:22,2016-12-09 00:00:00
50013835d7b14aefb452825864d3e414,0eb1f7243ce47d7b87fd0615123732b8,delivered,2016-10-04 16:08:52,2016-10-21 16:19:17,2016-11-24 00:00:00
cbbb524a0e1646aa6cf7a3c0bbe517ad,1d1978f8e820046fccfb94a20a3ae88b,delivered,2016-10-05 07:31:49,2016-10-16 14:36:00,2016-12-07 00:00:00
e2144124f98f3bf46939bc5183104041,8a908429ab808be823f1df65872d1bcb,delivered,2016-10-06 20:06:26,2016-10-15 11:00:25,2016-11-28 00:00:00
4d66b3a9d12facad48a3b23cc9fe7898,23bad2a966f86ce792967692edb060e9,delivered,2016-10-04 13:40:43,2016-10-17 19:41:12,2016-11-28 00:00:00
2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,6b79d5d9914b88e0e05a19e76dfe926b,delivered,2016-10-05 17:09:07,2016-11-07 13:55:07,2016-11-29 00:00:00
50f357099566f1be7abfaf8d9dc5b004,04356ca5b944f7a92d6b103bdb44268a,delivered,2016-10-07 17:13:42,2016-10-24 16:34:06,2016-11-29 00:00:00
ed3d575bd3358123b063ee64cdecdef5,1eb544acef426d2268c038b8e3ff1b23,delivered,2016-10-08 16:02:07,2016-10-15 20:38:26,2016-11-30 00:00:00
